-0,-0,0,1.5708,0,-0,0,0
-0,-0,0,1.5708,0,-2.5234e-05,0,0.004
-0,-0,0,1.5708,0,-0.00010093,0,0.0080001
-0,-0,0,1.5708,0,-0.0002271,0,0.012
-0,-0,0,1.5708,0,-0.00040374,0,0.016
-0,-0,0,1.5708,0,-0.00063084,0,0.02
-0,-0,0,1.5708,0,-0.00090841,0,0.024
-0,-0,0,1.5708,0,-0.0012364,0,0.028
-0,-0,0,1.5708,0,-0.0016149,0,0.032
-0,-0,0,1.5708,0,-0.0020439,0,0.036
-0,-0,0,1.5708,0,-0.0025234,0,0.04
-0,-0,0,1.5708,0,-0.0030533,0,0.044
-0,-0,0,1.5708,0,-0.0036336,0,0.048
-0,-0,0,1.5708,0,-0.0042645,0,0.052
-0,-0,0,1.5708,0,-0.0049458,0,0.056
-0,-0,0,1.5708,0,-0.0056776,0,0.060001
-0,-0,0,1.5708,0,-0.0064598,0,0.064001
-0,-0,0,1.5708,0,-0.0072925,0,0.068001
-0,-0,0,1.5708,0,-0.0081757,0,0.072001
-0,-0,0,1.5708,0,-0.0091093,0,0.076001
-0,-0,0,1.5708,0,-0.010093,0,0.080001
-0,-0,0,1.5708,0,-0.011128,0,0.084001
-0,-0,0,1.5708,0,-0.012213,0,0.088001
-0,-0,0,1.5708,0,-0.013349,0,0.092001
-0,-0,0,1.5708,0,-0.014535,0,0.096001
-0,-0,0,1.5708,0,-0.015771,0,0.1
-0,-0,0,1.5708,0,-0.017058,0,0.104
-0,-0,0,1.5708,0,-0.018395,0,0.108
-0,-0,0,1.5708,0,-0.019783,0,0.112
-0,-0,0,1.5708,0,-0.021221,0,0.116
-0,-0,0,1.5708,0,-0.02271,0,0.12
-0,-0,0,1.5708,0,-0.024249,0,0.124
-0,-0,0,1.5708,0,-0.025839,0,0.128
-0,-0,0,1.5708,0,-0.027479,0,0.132
-0,-0,0,1.5708,0,-0.02917,0,0.136
-0,-0,0,1.5708,0,-0.030911,0,0.14
-0,-0,0,1.5708,0,-0.032703,0,0.144
-0,-0,0,1.5708,0,-0.034545,0,0.148
-0,-0,0,1.5708,0,-0.036437,0,0.152
-0,-0,0,1.5708,0,-0.03838,0,0.156
-0,-0,0,1.5708,0,-0.040374,0,0.16
-0,-0,0,1.5708,0,-0.042418,0,0.164
-0,-0,0,1.5708,0,-0.044512,0,0.168
-0,-0,0,1.5708,0,-0.046657,0,0.172
-0,-0,0,1.5708,0,-0.048852,0,0.176
-0,-0,0,1.5708,0,-0.051098,0,0.18
-0,-0,0,1.5708,0,-0.053394,0,0.184
-0,-0,0,1.5708,0,-0.055741,0,0.188
-0,-0,0,1.5708,0,-0.058138,0,0.192
-0,-0,0,1.5708,0,-0.060586,0,0.196
-0,-0,0,1.5708,0,-0.063084,0,0.2
-0,-0,0,1.5708,0,-0.065633,0,0.204
-0,-0,0,1.5708,0,-0.068232,0,0.208
-0,-0,0,1.5708,0,-0.070881,0,0.212
-0,-0,0,1.5708,0,-0.073581,0,0.216
-0,-0,0,1.5708,0,-0.076332,0,0.22
-0,-0,0,1.5708,0,-0.079132,0,0.224
-0,-0,0,1.5708,0,-0.081984,0,0.228
-0,-0,0,1.5708,0,-0.084886,0,0.232
-0,-0,0,1.5708,0,-0.087838,0,0.236
-0,-0,0,1.5708,0,-0.090841,0,0.24
-0,-0,0,1.5708,0,-0.093894,0,0.244
-0,-0,0,1.5708,0,-0.096998,0,0.248
-0,-0,0,1.5708,0,-0.10015,0,0.252
-0,-0,0,1.5708,0,-0.10336,0,0.256
-0,-0,0,1.5708,0,-0.10661,0,0.26
-0,-0,0,1.5708,0,-0.10992,0,0.264
-0,-0,0,1.5708,0,-0.11327,0,0.268
-0,-0,0,1.5708,0,-0.11668,0,0.272
-0,-0,0,1.5708,0,-0.12014,0,0.276
-0,-0,0,1.5708,0,-0.12364,0,0.28
-0,-0,0,1.5708,0,-0.1272,0,0.284
-0,-0,0,1.5708,0,-0.13081,0,0.288
-0,-0,0,1.5708,0,-0.13447,0,0.292
-0,-0,0,1.5708,0,-0.13818,0,0.296
-0,-0,0,1.5708,0,-0.14194,0,0.3
-0,-0,0,1.5708,0,-0.14575,0,0.304
-0,-0,0,1.5708,0,-0.14961,0,0.308
-0,-0,0,1.5708,0,-0.15352,0,0.312
-0,-0,0,1.5708,0,-0.15748,0,0.316
-0,-0,0,1.5708,0,-0.16149,0,0.32
-0,-0,0,1.5708,0,-0.16556,0,0.324
-0,-0,0,1.5708,0,-0.16967,0,0.328
-0,-0,0,1.5708,0,-0.17383,0,0.332
-0,-0,0,1.5708,0,-0.17805,0,0.336
-0,-0,0,1.5708,0,-0.18231,0,0.34
-0,-0,0,1.5708,0,-0.18663,0,0.344
-0,-0,0,1.5708,0,-0.19099,0,0.348
-0,-0,0,1.5708,0,-0.19541,0,0.352
-0,-0,0,1.5708,0,-0.19988,0,0.356
-0,-0,0,1.5708,0,-0.20439,0,0.36
-0,-0,0,1.5708,0,-0.20896,0,0.364
-0,-0,0,1.5708,0,-0.21358,0,0.368
-0,-0,0,1.5708,0,-0.21825,0,0.372
-0,-0,0,1.5708,0,-0.22296,0,0.376
-0,-0,0,1.5708,0,-0.22773,0,0.38
